id,box_orig,box_n,doc,# language,,,doc_filename,fecha_orig,"description_excel_divided
",_material,year,keywords,_height,_width,_time,_description,xidold,nombre_nuevo,rvtipo_esp,,content category,filename_orig_,description_filename_orig,th_filename,,tkb_subido,tkb_textto_regiones,tkb_etiquetas_tags,,kg_en_proceso,kg_relaciones,kg_entidades
306,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_26_high.jpg,sbc_b_62_operationsroom_p_26_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_26.tiff,operationsroom,sbc_b_62_operationsroom_p_26_th.png,,v,,,,,,
307,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_27_high.jpg,sbc_b_62_operationsroom_p_27_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_27.tiff,operationsroom,sbc_b_62_operationsroom_p_27_th.png,,v,,,,,,
308,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_28_high.jpg,sbc_b_62_operationsroom_p_28_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_28.tiff,operationsroom,sbc_b_62_operationsroom_p_28_th.png,,v,,,,,,
309,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_29_high.jpg,sbc_b_62_operationsroom_p_29_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_29.tiff,operationsroom,sbc_b_62_operationsroom_p_29_th.png,,v,,,,,,
310,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_30_high.jpg,sbc_b_62_operationsroom_p_30_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_30.tiff,operationsroom,sbc_b_62_operationsroom_p_30_th.png,,v,,,,,,
311,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_31_high.jpg,sbc_b_62_operationsroom_p_31_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_31.tiff,operationsroom,sbc_b_62_operationsroom_p_31_th.png,,v,,,,,,
312,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_32_high.jpg,sbc_b_62_operationsroom_p_32_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_32.tiff,operationsroom,sbc_b_62_operationsroom_p_32_th.png,,v,,,,,,
313,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_33_high.jpg,sbc_b_62_operationsroom_p_33_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_33.tiff,operationsroom,sbc_b_62_operationsroom_p_33_th.png,,v,,,,,,
314,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_34_high.jpg,sbc_b_62_operationsroom_p_34_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_34.tiff,operationsroom,sbc_b_62_operationsroom_p_34_th.png,,v,,,,,,
315,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_35_high.jpg,sbc_b_62_operationsroom_p_35_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_35.tiff,operationsroom,sbc_b_62_operationsroom_p_35_th.png,,v,,,,,,
316,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_36_high.jpg,sbc_b_62_operationsroom_p_36_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_36.tiff,operationsroom,sbc_b_62_operationsroom_p_36_th.png,,v,,,,,,
317,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_37_high.jpg,sbc_b_62_operationsroom_p_37_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_37.tiff,operationsroom,sbc_b_62_operationsroom_p_37_th.png,,v,,,,,,
318,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_38_high.jpg,sbc_b_62_operationsroom_p_38_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_38.tiff,operationsroom,sbc_b_62_operationsroom_p_38_th.png,,v,,,,,,
319,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_39_high.jpg,sbc_b_62_operationsroom_p_39_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_39.tiff,operationsroom,sbc_b_62_operationsroom_p_39_th.png,,v,,,,,,
320,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_40_high.jpg,sbc_b_62_operationsroom_p_40_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_40.tiff,operationsroom,sbc_b_62_operationsroom_p_40_th.png,,v,,,,,,
321,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_41_high.jpg,sbc_b_62_operationsroom_p_41_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_41.tiff,operationsroom,sbc_b_62_operationsroom_p_41_th.png,,v,,,,,,
322,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,manuscript,,,,operations room,sbc_b_62_operationsroom_p_42_high.jpg,sbc_b_62_operationsroom_p_42_high.jpg,manuscrito,,,staffordbeercollectionoperationsroom_p_42.tiff,operationsroom,sbc_b_62_operationsroom_p_42_th.png,,v,,,,,,
323,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_43_high.jpg,sbc_b_62_operationsroom_p_43_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_43.tiff,operationsroom,sbc_b_62_operationsroom_p_43_th.png,,v,,,,,,
324,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_44_high.jpg,sbc_b_62_operationsroom_p_44_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_44.tiff,operationsroom,sbc_b_62_operationsroom_p_44_th.png,,v,,,,,,
325,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,hand-drawn_diagram,,,,operations room,sbc_b_62_operationsroom_p_45_high.jpg,sbc_b_62_operationsroom_p_45_high.jpg,diagrama_manuscrito,,,staffordbeercollectionoperationsroom_p_45.tiff,operationsroom,sbc_b_62_operationsroom_p_45_th.png,,v,,,,,,
326,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_46_high.jpg,sbc_b_62_operationsroom_p_46_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_46.tiff,operationsroom,sbc_b_62_operationsroom_p_46_th.png,,v,,,,,,
327,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_47_high.jpg,sbc_b_62_operationsroom_p_47_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_47.tiff,operationsroom,sbc_b_62_operationsroom_p_47_th.png,,v,,,,,,
328,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_48_high.jpg,sbc_b_62_operationsroom_p_48_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_48.tiff,operationsroom,sbc_b_62_operationsroom_p_48_th.png,,v,,,,,,
329,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_49_high.jpg,sbc_b_62_operationsroom_p_49_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_49.tiff,operationsroom,sbc_b_62_operationsroom_p_49_th.png,,v,,,,,,
330,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_50_high.jpg,sbc_b_62_operationsroom_p_50_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_50.tiff,operationsroom,sbc_b_62_operationsroom_p_50_th.png,,v,,,,,,
331,box_62,62,37,,,,,3/1/1972,,operationsroom,box_62b,diagram,,,,operations room,sbc_b_62_operationsroom_p_51_high.jpg,sbc_b_62_operationsroom_p_51_high.jpg,diagrama,,,staffordbeercollectionoperationsroom_p_51.tiff,operationsroom,sbc_b_62_operationsroom_p_51_th.png,,v,,,,,,
332,box_62,62,38,,,p1,,15/03/1972,,presentationtothewholeteam,box_62b,manuscript,,,,presentation to the whole team,sbc_b_62_presentationtothewholeteam_p_00_high.jpg,sbc_b_62_presentationtothewholeteam_p_00_high.jpg,manuscrito,,,staffordbeercollectionpresentationtothewholeteam_p_00.tiff,presentationtothewholeteam,sbc_b_62_presentationtothewholeteam_p_00_th.png,,v,,,,,,
333,box_62,62,38,,,,,15/03/1972,,presentationtothewholeteam,box_62b,hand-drawn_diagram,,,,presentation to the whole team,sbc_b_62_presentationtothewholeteam_p_01_high.jpg,sbc_b_62_presentationtothewholeteam_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectionpresentationtothewholeteam_p_01.tiff,presentationtothewholeteam,sbc_b_62_presentationtothewholeteam_p_01_th.png,,v,,,,,,
334,box_62,62,39,,,p1,,15/09/1972,,secondlettertogdcrosby,box_62b,official_document,,,,second letter to gd crosby,sbc_b_62_secondlettertogdcrosby_p_00_high.jpg,sbc_b_62_secondlettertogdcrosby_p_00_high.jpg,doc_oficial,,,staffordbeercollectionsecondlettertogdcrosby_p_00.tiff,secondlettertogdcrosby,sbc_b_62_secondlettertogdcrosby_p_00_th.png,,v,,,,,,
335,box_62,62,39,,,,,15/09/1972,,secondlettertogdcrosby,box_62b,official_document,,,,second letter to gd crosby,sbc_b_62_secondlettertogdcrosby_p_01_high.jpg,sbc_b_62_secondlettertogdcrosby_p_01_high.jpg,doc_oficial,,,staffordbeercollectionsecondlettertogdcrosby_p_01.tiff,secondlettertogdcrosby,sbc_b_62_secondlettertogdcrosby_p_01_th.png,,v,,,,,,
336,box_62,62,39,,,,,15/09/1972,,secondlettertogdcrosby,box_62b,official_document,,,,second letter to gd crosby,sbc_b_62_secondlettertogdcrosby_p_02_high.jpg,sbc_b_62_secondlettertogdcrosby_p_02_high.jpg,doc_oficial,,,staffordbeercollectionsecondlettertogdcrosby_p_02.tiff,secondlettertogdcrosby,sbc_b_62_secondlettertogdcrosby_p_02_th.png,,v,,,,,,
337,box_62,62,40,,,p1,,3/14/1972,,technomationmeetingsfirst,box_62b,manuscript,,,,technomation meetings first,sbc_b_62_technomationmeetingsfirst_p_00_high.jpg,sbc_b_62_technomationmeetingsfirst_p_00_high.jpg,manuscrito,,,staffordbeercollectiontechnomationmeetingsfirst_p_00.tiff,technomationmeetingsfirst,sbc_b_62_technomationmeetingsfirst_p_00_th.png,,v,,,,,,
338,box_62,62,40,,,,,3/14/1972,,technomationmeetingsfirst,box_62b,manuscript,,,,technomation meetings first,sbc_b_62_technomationmeetingsfirst_p_01_high.jpg,sbc_b_62_technomationmeetingsfirst_p_01_high.jpg,manuscrito,,,staffordbeercollectiontechnomationmeetingsfirst_p_01.tiff,technomationmeetingsfirst,sbc_b_62_technomationmeetingsfirst_p_01_th.png,,v,,,,,,
339,box_62,62,40,,,,,3/14/1972,,technomationmeetingsfirst,box_62b,manuscript,,,,technomation meetings first,sbc_b_62_technomationmeetingsfirst_p_02_high.jpg,sbc_b_62_technomationmeetingsfirst_p_02_high.jpg,manuscrito,,,staffordbeercollectiontechnomationmeetingsfirst_p_02.tiff,technomationmeetingsfirst,sbc_b_62_technomationmeetingsfirst_p_02_th.png,,v,,,,,,
340,box_62,62,40,,,,,3/14/1972,,technomationmeetingsfirst,box_62b,hand-drawn_diagram,,,,technomation meetings first,sbc_b_62_technomationmeetingsfirst_p_03_high.jpg,sbc_b_62_technomationmeetingsfirst_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectiontechnomationmeetingsfirst_p_03.tiff,technomationmeetingsfirst,sbc_b_62_technomationmeetingsfirst_p_03_th.png,,v,,,,,,
341,box_62,62,40,,,,,3/14/1972,,technomationmeetingsfirst,box_62b,manuscript,,,,technomation meetings first,sbc_b_62_technomationmeetingsfirst_p_04_high.jpg,sbc_b_62_technomationmeetingsfirst_p_04_high.jpg,manuscrito,,,staffordbeercollectiontechnomationmeetingsfirst_p_04.tiff,technomationmeetingsfirst,sbc_b_62_technomationmeetingsfirst_p_04_th.png,,v,,,,,,
342,box_62,62,41,,,p1,,14/07/1972,,technomationmeetingsmemometfour,box_62b,official_document,,,,technomation meetings memot four,sbc_b_62_technomationmeetingsmemometfour_p_00_high.jpg,sbc_b_62_technomationmeetingsmemometfour_p_00_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemometfour_p_00.tiff,technomationmeetingsmemometfour,sbc_b_62_technomationmeetingsmemometfour_p_00_th.png,,v,,,,,,
343,box_62,62,41,,,,,14/07/1972,,technomationmeetingsmemometfour,box_62b,official_document,,,,technomation meetings memot four,sbc_b_62_technomationmeetingsmemometfour_p_01_high.jpg,sbc_b_62_technomationmeetingsmemometfour_p_01_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemometfour_p_01.tiff,technomationmeetingsmemometfour,sbc_b_62_technomationmeetingsmemometfour_p_01_th.png,,v,,,,,,
344,box_62,62,42,,,p1,,14/07/1972,,technomationmeetingsmemomethree,box_62b,official_document,,,,technomation meetings memo methree,sbc_b_62_technomationmeetingsmemomethree_p_00_high.jpg,sbc_b_62_technomationmeetingsmemomethree_p_00_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemomethree_p_00.tiff,technomationmeetingsmemomethree,sbc_b_62_technomationmeetingsmemomethree_p_00_th.png,,v,,,,,,
345,box_62,62,42,,,,,14/07/1972,,technomationmeetingsmemomethree,box_62b,official_document,,,,technomation meetings memo methree,sbc_b_62_technomationmeetingsmemomethree_p_01_high.jpg,sbc_b_62_technomationmeetingsmemomethree_p_01_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemomethree_p_01.tiff,technomationmeetingsmemomethree,sbc_b_62_technomationmeetingsmemomethree_p_01_th.png,,v,,,,,,
346,box_62,62,43,,,p1,,no date,,technomationmeetingsmemometone,box_62b,official_document,,,,technomation meetings memo tone,sbc_b_62_technomationmeetingsmemometone_p_00_high.jpg,sbc_b_62_technomationmeetingsmemometone_p_00_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemometone_p_00.tiff,technomationmeetingsmemometone,sbc_b_62_technomationmeetingsmemometone_p_00_th.png,,v,,,,,,
347,box_62,62,43,,,,,no date,,technomationmeetingsmemometone,box_62b,official_document,,,,technomation meetings memo tone,sbc_b_62_technomationmeetingsmemometone_p_01_high.jpg,sbc_b_62_technomationmeetingsmemometone_p_01_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemometone_p_01.tiff,technomationmeetingsmemometone,sbc_b_62_technomationmeetingsmemometone_p_01_th.png,,v,,,,,,
348,box_62,62,44,,,p1,,14/07/1972,,technomationmeetingsmemometwo,box_62b,official_document,,,,technomation meetings memo two,sbc_b_62_technomationmeetingsmemometwo_p_00_high.jpg,sbc_b_62_technomationmeetingsmemometwo_p_00_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemometwo_p_00.tiff,technomationmeetingsmemometwo,sbc_b_62_technomationmeetingsmemometwo_p_00_th.png,,v,,,,,,
349,box_62,62,44,,,,,14/07/1972,,technomationmeetingsmemometwo,box_62b,official_document,,,,technomation meetings memo two,sbc_b_62_technomationmeetingsmemometwo_p_01_high.jpg,sbc_b_62_technomationmeetingsmemometwo_p_01_high.jpg,doc_oficial,,,staffordbeercollectiontechnomationmeetingsmemometwo_p_01.tiff,technomationmeetingsmemometwo,sbc_b_62_technomationmeetingsmemometwo_p_01_th.png,,v,,,,,,
350,box_62,62,45,,,p1,,31/08/1972,,telex,box_62b,official_document,,,,telex,sbc_b_62_telex_p_00_high.jpg,sbc_b_62_telex_p_00_high.jpg,doc_oficial,,,staffordbeercollectiontelex_p_00.tiff,telex,sbc_b_62_telex_p_00_th.png,,v,,,,,,
351,box_63,63,46,,,p1,,07/72,,englandjuly1972lettertoaureliopeccei,box_63,official_document,,,,england july 1972 letter to aurelio peccei,sbc_b_63_englandjuly1972lettertoaureliopeccei_p_00_high.jpg,sbc_b_63_englandjuly1972lettertoaureliopeccei_p_00_high.jpg,doc_oficial,,,staffordbeercollectionenglandjuly1972lettertoaureliopeccei_p_00.tiff,englandjuly1972lettertoaureliopeccei,sbc_b_63_englandjuly1972lettertoaureliopeccei_p_00_th.png,,v,,,,,,
352,box_63,63,46,,,,,07/72,,englandjuly1972lettertoaureliopeccei,box_63,official_document,,,,england july 1972 letter to aurelio peccei,sbc_b_63_englandjuly1972lettertoaureliopeccei_p_01_high.jpg,sbc_b_63_englandjuly1972lettertoaureliopeccei_p_01_high.jpg,doc_oficial,,,staffordbeercollectionenglandjuly1972lettertoaureliopeccei_p_01.tiff,englandjuly1972lettertoaureliopeccei,sbc_b_63_englandjuly1972lettertoaureliopeccei_p_01_th.png,,v,,,,,,
353,box_63,63,47,,,p1,,07/72,,englandjuly1972threemessages,box_63,official_document,,,,england july 1972 three messages,sbc_b_63_englandjuly1972threemessages_p_00_high.jpg,sbc_b_63_englandjuly1972threemessages_p_00_high.jpg,doc_oficial,,,staffordbeercollectionenglandjuly1972threemessages_p_00.tiff,englandjuly1972threemessages,sbc_b_63_englandjuly1972threemessages_p_00_th.png,,v,,,,,,
354,box_63,63,47,,,,,07/72,,englandjuly1972threemessages,box_63,official_document,,,,england july 1972 three messages,sbc_b_63_englandjuly1972threemessages_p_01_high.jpg,sbc_b_63_englandjuly1972threemessages_p_01_high.jpg,doc_oficial,,,staffordbeercollectionenglandjuly1972threemessages_p_01.tiff,englandjuly1972threemessages,sbc_b_63_englandjuly1972threemessages_p_01_th.png,,v,,,,,,
355,box_63,63,47,,,,,07/72,,englandjuly1972threemessages,box_63,official_document,,,,england july 1972 three messages,sbc_b_63_englandjuly1972threemessages_p_02_high.jpg,sbc_b_63_englandjuly1972threemessages_p_02_high.jpg,doc_oficial,,,staffordbeercollectionenglandjuly1972threemessages_p_02.tiff,englandjuly1972threemessages,sbc_b_63_englandjuly1972threemessages_p_02_th.png,,v,,,,,,
356,box_63,63,48,,,p1,,25/08/1972,,jorge'svisitlettertoaldofabris,box_63,official_document,,,,jorge's visit letter to aldo fabris,sbc_b_63_jorge'svisitlettertoaldofabris_p_00_high.jpg,sbc_b_63_jorge'svisitlettertoaldofabris_p_00_high.jpg,doc_oficial,,,staffordbeercollectionjorge'svisitlettertoaldofabris_p_00.tiff,jorge'svisitlettertoaldofabris,sbc_b_63_jorge'svisitlettertoaldofabris_p_00_th.png,,v,,,,,,
357,box_63,63,49,,,p1,,no date,,jorge'svisittimetable,box_63,hand-drawn_diagram,,,,jorge's visittimetable,sbc_b_63_jorge'svisittimetable_p_00_high.jpg,sbc_b_63_jorge'svisittimetable_p_00_high.jpg,diagrama_manuscrito,,,staffordbeercollectionjorge'svisittimetable_p_00.tiff,jorge'svisittimetable,sbc_b_63_jorge'svisittimetable_p_00_th.png,,v,,,,,,
358,box_63,63,50,,,p1,,no date,,lastgleaningsinchileletterto'silenceforpeople',box_63,official_document,,,,last gleanings in chile letter to silence for people,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_00_high.jpg,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_00_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchileletterto'silenceforpeople'_p_00.tiff,lastgleaningsinchileletterto'silenceforpeople',sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_00_th.png,,v,,,,,,
359,box_63,63,50,,,,,no date,,lastgleaningsinchileletterto'silenceforpeople',box_63,official_document,,,,last gleanings in chile letter to silence for people,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_01_high.jpg,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_01_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchileletterto'silenceforpeople'_p_01.tiff,lastgleaningsinchileletterto'silenceforpeople',sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_01_th.png,,v,,,,,,
360,box_63,63,50,,,,,no date,,lastgleaningsinchileletterto'silenceforpeople',box_63,official_document,,,,last gleanings in chile letter to silence for people,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_02_high.jpg,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_02_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchileletterto'silenceforpeople'_p_02.tiff,lastgleaningsinchileletterto'silenceforpeople',sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_02_th.png,,v,,,,,,
361,box_63,63,50,,,,,no date,,lastgleaningsinchileletterto'silenceforpeople',box_63,official_document,,,,last gleanings in chile letter to silence for people,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_03_high.jpg,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_03_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchileletterto'silenceforpeople'_p_03.tiff,lastgleaningsinchileletterto'silenceforpeople',sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_03_th.png,,v,,,,,,
362,box_63,63,50,,,,,no date,,lastgleaningsinchileletterto'silenceforpeople',box_63,official_document,,,,last gleanings in chile letter to silence for people,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_04_high.jpg,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_04_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchileletterto'silenceforpeople'_p_04.tiff,lastgleaningsinchileletterto'silenceforpeople',sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_04_th.png,,v,,,,,,
363,box_63,63,50,,,,,no date,,lastgleaningsinchileletterto'silenceforpeople',box_63,official_document,,,,last gleanings in chile letter to silence for people,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_05_high.jpg,sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_05_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchileletterto'silenceforpeople'_p_05.tiff,lastgleaningsinchileletterto'silenceforpeople',sbc_b_63_lastgleaningsinchileletterto'silenceforpeople'_p_05_th.png,,v,,,,,,
364,box_63,63,51,,,p1,,03/06/1973,,lastgleaningsinchilelettertochicho,box_63,official_document,,,,last gleanings in chile letter to chicho,sbc_b_63_lastgleaningsinchilelettertochicho_p_00_high.jpg,sbc_b_63_lastgleaningsinchilelettertochicho_p_00_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchilelettertochicho_p_00.tiff,lastgleaningsinchilelettertochicho,sbc_b_63_lastgleaningsinchilelettertochicho_p_00_th.png,,v,,,,,,
365,box_63,63,51,,,,,03/06/1973,,lastgleaningsinchilelettertochicho,box_63,official_document,,,,last gleanings in chile letter to chicho,sbc_b_63_lastgleaningsinchilelettertochicho_p_01_high.jpg,sbc_b_63_lastgleaningsinchilelettertochicho_p_01_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchilelettertochicho_p_01.tiff,lastgleaningsinchilelettertochicho,sbc_b_63_lastgleaningsinchilelettertochicho_p_01_th.png,,v,,,,,,
366,box_63,63,52,,,,,12/08/1973,,lastgleaningsinchilelettertojohnrossetti,box_63,official_document,,,,last gleanings in chile letter to john rossetti,sbc_b_63_lastgleaningsinchilelettertojohnrossetti_p_00_high.jpg,sbc_b_63_lastgleaningsinchilelettertojohnrossetti_p_00_high.jpg,doc_oficial,,,staffordbeercollectionlastgleaningsinchilelettertojohnrossetti_p_00.tiff,lastgleaningsinchilelettertojohnrossetti,sbc_b_63_lastgleaningsinchilelettertojohnrossetti_p_00_th.png,,v,,,,,,
367,box_63,63,53,,,p1,,no date,,lastgleaningsinchileuntitledlettertotheteam,box_63,manuscript,,,,last gleanings in chile untitled letter to the team,sbc_b_63_lastgleaningsinchileuntitledlettertotheteam_p_00_high.jpg,sbc_b_63_lastgleaningsinchileuntitledlettertotheteam_p_00_high.jpg,manuscrito,,,staffordbeercollectionlastgleaningsinchileuntitledlettertotheteam_p_00.tiff,lastgleaningsinchileuntitledlettertotheteam,sbc_b_63_lastgleaningsinchileuntitledlettertotheteam_p_00_th.png,,v,,,,,,
368,box_63,63,54,,,p1,,no date,,miscellaneacybersyn+cyberfolkprospects,box_63,manuscript,,,,miscellanea cybersyn cyberfolk prospects,sbc_b_63_miscellaneacybersyn+cyberfolkprospects_p_00_high.jpg,sbc_b_63_miscellaneacybersyn+cyberfolkprospects_p_00_high.jpg,manuscrito,,,staffordbeercollectionmiscellaneacybersyn+cyberfolkprospects_p_00.tiff,miscellaneacybersyn+cyberfolkprospects,sbc_b_63_miscellaneacybersyn+cyberfolkprospects_p_00_th.png,,v,,,,,,
369,box_63,63,55,,,p1,,no date,,miscellaneaphases1&2diagrams,box_63,hand-drawn_diagram,,,,miscellanea phases 1 & 2 diagrams,sbc_b_63_miscellaneaphases1&2diagrams_p_00_high.jpg,sbc_b_63_miscellaneaphases1&2diagrams_p_00_high.jpg,diagrama_manuscrito,,,staffordbeercollectionmiscellaneaphases1&2diagrams_p_00.tiff,miscellaneaphases1&2diagrams,sbc_b_63_miscellaneaphases1&2diagrams_p_00_th.png,,v,,,,,,
370,box_63,63,55,,,,,no date,,miscellaneaphases1&2diagrams,box_63,hand-drawn_diagram,,,,miscellanea phases 1 & 2 diagrams,sbc_b_63_miscellaneaphases1&2diagrams_p_01_high.jpg,sbc_b_63_miscellaneaphases1&2diagrams_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectionmiscellaneaphases1&2diagrams_p_01.tiff,miscellaneaphases1&2diagrams,sbc_b_63_miscellaneaphases1&2diagrams_p_01_th.png,,v,,,,,,
371,box_63,63,56,,,p1,,no date,,miscellaneatyresperdaydiagram,box_63,hand-drawn_diagram,,,,miscellaneaty resperday diagram,sbc_b_63_miscellaneatyresperdaydiagram_p_00_high.jpg,sbc_b_63_miscellaneatyresperdaydiagram_p_00_high.jpg,diagrama_manuscrito,,,staffordbeercollectionmiscellaneatyresperdaydiagram_p_00.tiff,miscellaneatyresperdaydiagram,sbc_b_63_miscellaneatyresperdaydiagram_p_00_th.png,,v,,,,,,
372,box_63,63,57,,,p1,,23/02/1973,,paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile,box_63,official_document,,,,papers santiago january 1973 contract from corporacion de fomento de la produccion chile,sbc_b_63_paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_00_high.jpg,sbc_b_63_paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_00_high.jpg,doc_oficial,,,staffordbeercollectionpaperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_00.tiff,paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile,sbc_b_63_paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_00_th.png,,v,,,,,,
